price,bedrooms,bathrooms,sqft_living,sqft_total,floors,condition,grade,built,renovated,living_area_sqft
600000,5,2.25,2760,6350,1,3,7,1958,0,2060
154000,2,1,1040,20524,1,3,6,1949,1989,1880
480000,4,1.75,2220,6500,2,4,8,1964,0,2430
196900,3,1,1270,7500,1,3,6,1954,0,1250
735000,3,3.25,2960,39370,2,3,10,1989,0,2960
205500,3,2,1330,8748,1,3,7,1986,0,1510
357186,2,1.75,1210,1040,2,3,8,2014,0,1210
275000,4,2.5,2120,6754,2,3,7,1998,0,2120
248500,3,1.75,2090,12026,1,4,7,1948,0,1700
350000,3,2.5,2680,7836,2,3,8,1990,2009,2340
390000,4,2.75,1790,47250,1,3,7,1987,0,1250
390000,3,2.75,1950,12240,1,3,7,1956,0,1880
660000,5,2.25,3740,14913,1.5,4,9,1979,0,2180
310000,3,1.75,1140,8263,1,5,7,1950,0,1140
717000,3,2.5,2480,5137,2,3,9,2000,0,2480
260000,5,2.5,2580,11250,1,3,7,1964,0,2240
745000,3,2,2290,5001,1,4,7,1960,0,1230
470000,4,2.5,2320,12042,1,4,7,1975,0,2160
429000,3,2.5,2530,8820,2,3,8,1997,0,2340
220000,4,2,1400,7140,1,3,7,1969,0,1610
497000,3,3,2060,1850,2,3,8,2007,0,1910
716100,3,1,1640,4000,1.5,5,7,1909,0,2140
371000,4,1,1960,94525,1.5,3,6,1979,0,2430
379000,5,2.75,3000,25175,1,4,7,1961,0,2170
937500,3,1,1320,8500,1,4,7,1954,0,2790
720000,4,2,1760,4500,1.5,5,7,1906,0,1740
616000,3,3.25,2130,2306,2,5,7,1924,0,1560
259000,3,2,1390,7120,1,3,7,1988,0,1530
538000,3,1.75,1400,3825,1.5,4,6,1904,0,1720
605000,3,2.75,3230,9576,1.5,4,8,1966,0,2820
369950,3,1,1110,7603,1,3,7,1967,0,1260
310000,3,2.5,1670,4220,2,3,7,2002,0,1670
227500,3,1,1540,9450,1,4,7,1960,0,1210
274000,4,2.25,2090,7400,1,3,9,1973,0,2260
410000,3,2,1410,8088,1,3,7,1987,0,1770
354800,3,2,1370,78408,1,5,7,1964,0,1620
650000,4,2.25,1910,5120,1,3,8,1954,0,1810
353000,3,2,1678,13862,1,3,7,1994,0,1550
224975,3,1,960,12745,1,4,6,1977,0,1160
600000,2,1.75,2080,13054,1,3,7,1951,0,2440
437500,3,2.25,1790,7700,1,4,7,1976,0,1610
567000,3,2.5,2540,6093,2,3,9,1999,0,2540
225000,5,1.5,1790,11656,2,3,7,1963,0,2040
255000,2,1,940,9330,1,3,6,1941,0,1900
2479000,5,3.75,6810,7500,2.5,3,13,1922,0,2660
370000,2,1,900,4600,1,3,6,1951,0,1060
675000,4,1.75,1900,8800,1,3,8,1975,0,2280
285000,3,1,1440,4268,1,3,7,1953,0,1370
310000,3,1.75,2070,37904,1,4,7,1973,0,2011
475000,4,2.5,2240,7245,1,4,7,1972,0,1740
410000,4,2.5,3320,5034,2,4,7,2006,0,2580
895000,4,2.25,1950,5950,1,3,8,1947,0,2600
375000,3,1.5,1240,7733,1,3,6,1941,0,1130
349000,4,2.5,1830,4694,2,3,7,2003,0,1830
650500,3,1.75,1740,4400,1.5,3,8,1903,0,1740
760000,3,1.75,1410,15120,1,4,7,1950,0,1880
480000,4,2.75,2050,3960,1,4,7,1986,0,1440
689000,4,2.75,3220,16145,2,3,10,1993,0,3200
415000,3,1.75,1960,5000,1,5,6,1911,0,1790
195000,3,1.75,1070,6110,1,4,7,1968,0,1350
318000,5,2.5,2820,9956,1,4,7,1967,0,2700
404000,4,3,4060,35621,1,3,9,1989,0,2950
339950,2,1,800,3090,1,4,6,1925,0,1400
215000,3,1,1260,7897,1,3,7,1979,0,1560
339900,3,2.5,2420,7423,2,3,8,1990,0,2260
285000,1,1.5,810,3211,2,4,7,1982,0,1320
550000,3,1,1600,5000,1.5,3,7,1947,0,1380
430000,4,1,1350,9000,1.5,4,7,1964,0,1940
219000,3,1,970,7790,1,3,6,1967,0,1150
555000,2,1.5,1780,4750,1,4,7,1947,0,1690
233000,3,2,1350,7686,1,3,7,1989,0,1470
248000,3,1.75,1840,19501,1,4,8,1972,0,1910
454000,5,2.25,2550,9200,1,4,8,1975,0,2090
950000,4,2.5,1700,4418,2,3,8,1931,2000,2090
359000,3,2.5,2430,7857,2,5,8,1980,0,2160
407500,5,2,2740,8230,1.5,3,7,1962,0,2130
224000,3,1.5,1560,7300,1,4,7,1964,0,1460
210000,2,1,1040,4590,1,3,7,1954,0,1040
261000,4,1.75,1820,9824,1,5,7,1968,0,1410
719000,3,3,1833,1706,3,3,9,1998,0,1466
440000,3,2.5,2160,3738,2,3,8,1994,0,1500
525000,3,2.75,2100,10362,2,3,9,1998,0,2240
375000,3,1.5,1370,9720,2,3,7,1968,0,1510
428000,2,2.5,1414,1960,2,3,8,1986,0,1414
988830,5,3.25,4115,7910,2,3,9,2014,0,3950
199950,3,1.75,1550,6225,1,4,7,1949,0,1760
840000,4,2.25,2100,3671,1.5,3,8,1929,0,1800
285000,3,1.75,1160,7006,1,4,7,1992,0,1670
330000,5,2.5,3597,4972,2,3,7,2006,0,3193
147500,3,1.5,1230,10125,1,3,7,1960,0,1970
320000,4,2.5,2190,7125,2,5,8,1978,0,2190
382500,3,1.75,1040,9000,1,4,7,1967,0,1750
2048000,5,4,4690,8208,2,3,9,1926,0,3300
596000,4,2.25,2270,10000,1,5,8,1974,0,2270
220000,4,2.25,1950,7280,2,4,8,1979,0,1910
325000,3,2.5,1880,6818,2,3,8,1993,0,1970
679950,4,2.5,2850,5664,2,3,9,2001,0,2850
175000,2,1,1160,6911,1,3,7,1947,0,1120
268000,3,1.75,1370,10050,1,4,7,1966,0,1720
715000,4,3.5,3260,110579,2,3,10,1997,0,3470
600000,7,2.25,3170,36384,2,3,8,1969,0,2460
228000,,1,390,5900,1,2,4,1953,0,2170
950000,5,2.5,3450,35880,2,3,11,1992,0,3450
475000,2,1.75,1490,224334,1,3,8,1983,0,2350
700000,3,1.5,1460,78408,1,4,7,1963,0,3320
275000,3,1.75,1300,20700,1,3,7,1962,0,1930
369500,3,1.75,1300,20700,1,3,7,1962,0,1930
215000,4,2,1540,7575,1,4,7,1978,0,1720
593450,4,2.25,2130,7172,2,4,8,1964,0,1910
498800,2,1.75,1350,4614,1,3,8,2008,0,1680
849000,5,3.25,2450,6534,2,3,8,1951,2014,1620
1151250,4,2.5,1940,4875,2,4,9,1925,0,1790
825000,5,2.5,2890,5110,2,3,9,2003,0,3010
265000,3,1.75,1680,9769,1,3,8,1989,0,1730
285000,4,2.25,1960,10400,1,4,8,1985,0,1650
240000,3,1.75,1590,7931,1,3,7,1979,0,1680
261000,4,1,1390,17739,1,3,7,1958,0,1230
330000,4,1.75,2440,7350,1,3,8,1978,0,2180
250000,4,2,1850,7560,1,4,7,1978,0,1620
350000,4,2.5,2800,9538,2,3,8,1993,0,1970
930000,3,2.5,3780,35273,1.5,3,10,1986,0,3450
275000,3,2,1910,8050,1,4,7,1980,0,1780
325000,4,2.25,2460,7620,1,3,7,1969,0,2090
255000,1,1,810,5000,1,3,7,1936,0,1920
562200,3,1.5,1900,5250,1,4,7,1943,0,1810
952000,2,1.75,3490,88909,1,3,10,1980,0,3490
365000,3,2.5,2200,7350,1,5,8,1988,0,2350
332900,3,1.5,1190,11996,1,4,7,1969,0,1190
721000,3,2.25,2040,18360,2,4,8,1983,0,2590
487275,4,2.5,2400,3986,2,3,8,1999,0,2070
310000,3,2.5,1670,5791,2,3,7,1995,0,1610
245000,2,1,990,4800,1,3,6,1908,0,1700
325000,3,1.75,2920,10573,1,4,7,1964,0,1560
550000,3,1.75,1840,9401,1,3,8,1971,0,2850
350000,2,1,910,4500,1.5,4,7,1906,0,1270
599000,5,2.5,2950,72309,2,3,8,2006,0,1480
259950,3,1.5,1240,9500,1,4,7,1955,0,1845
240000,4,2.5,1980,7264,2,3,7,1996,0,1600
186000,3,1,1200,10080,1,4,7,1969,0,1230
395000,3,1.5,1280,15028,1,3,7,1982,0,1470
475000,4,2.5,3150,5757,2,3,9,2004,0,3100
815000,5,3.5,3500,10794,2,3,10,1996,0,3110
572000,3,1.5,1680,13751,1,4,7,1951,0,1760
419500,3,2.5,1360,3188,2,3,7,1986,0,1090
298700,3,2.25,2110,7350,1,3,8,1980,0,2640
549000,2,1,2034,13392,1,5,7,1947,0,1156
278000,3,1.5,1900,9994,1,3,7,1960,0,1900
455000,4,2,2380,4500,1.5,3,6,1926,2014,1300
925000,5,3.5,4050,13495,1,4,9,1988,0,3210
465000,2,1.5,1120,1201,3,3,8,1999,0,1370
620000,4,4,2850,2970,2,3,8,1999,0,2380
499900,4,2.25,2360,7650,1,3,8,1963,0,2320
620000,5,3,2540,11422,1,3,8,1962,2014,2090
450000,3,1.75,1160,6120,1,3,7,1941,0,1530
690000,4,3.5,2710,2147,2,3,10,2007,0,2650
1895000,5,2.25,3120,16672,2,4,9,1969,0,3740
1940000,5,2.25,3120,16672,2,4,9,1969,0,3740
832500,3,2,1870,9527,1,4,7,1951,1997,1970
245000,3,1,1010,9678,1,5,7,1955,0,1010
820000,3,2.5,2980,18935,1.5,3,11,1990,0,3670
369000,4,2.75,2420,6495,2,3,8,2005,0,2420
1050000,4,3.25,3830,8331,2,3,9,2014,0,4080
653000,3,3,3040,5067,3,3,10,1993,0,1820
220650,2,1.75,1460,10500,1,3,7,1980,0,1340
300000,5,3,1940,6355,1,3,8,2007,0,1940
970000,4,3.5,3780,20023,2,3,10,2001,0,2150
360000,4,2.5,1950,5451,2,3,7,2004,0,2240
672500,3,2.5,2450,5760,2,3,9,2000,0,2450
268000,4,1.5,1730,7020,1.5,4,5,1953,0,1110
440000,4,1.5,1690,3245,1.5,3,8,1929,0,1380
1400000,3,2.5,2550,7200,2,3,10,1981,2013,2030
590000,4,2.5,2290,11072,2,3,9,1986,0,2340
359000,4,2.25,2710,22860,1,4,7,1962,0,1700
266500,4,1.75,1880,7632,1,4,7,1978,0,1840
635000,4,2.5,2930,8679,2,3,8,2014,0,2030
559000,3,2.5,3110,217800,2,3,9,2001,0,2220
895000,4,2.5,3480,38985,2,3,10,1989,0,3630
625000,2,1.5,1110,118047,1,3,7,1961,0,2970
650000,4,2.25,2440,9320,1,4,7,1957,0,1530
312500,4,1.75,2280,7840,1,3,7,1957,0,2120
225000,3,1,900,6099,1,3,6,1944,0,1240
425000,4,1.75,1980,8400,1,3,7,1968,0,1920
329999,3,2.75,3360,41250,1,4,7,1988,0,2580
572000,5,2.25,2340,9225,2,3,8,1973,0,2140
386500,4,2.5,3110,5048,2,3,8,2002,0,3110
452000,2,1,980,5000,1,3,6,1904,0,1270
278000,4,2,1480,6324,1,3,7,1943,0,1480
474900,3,2.25,1800,43647,1,4,8,1976,0,2480
450000,2,1.75,2130,6574,1,3,8,1946,0,2130
611000,2,1,1270,5100,1,3,7,1900,0,1670
214100,2,2.5,1150,2064,2,3,7,2004,0,1880
317000,3,2.5,1840,5011,2,3,8,2012,0,2000
1000000,4,3.5,3180,12528,2,4,9,1979,0,2850
1000000,5,2.75,1510,5700,2,4,7,1946,0,2190
525000,4,2.5,3070,7200,2,3,8,2005,0,2590
436000,3,2.25,1800,6680,2,3,8,1983,0,1630
450000,3,1.75,1540,9154,1,3,8,1983,0,1990
588500,3,1.75,2330,14892,1,3,8,1980,0,2570
340000,4,1.75,1400,8374,1,3,7,1953,0,1420
482000,4,2.5,2846,85377,1.5,3,8,2000,0,1696
1575000,4,3.5,5830,131116,2,3,11,2005,0,5340
749000,3,2.5,3380,7126,2,3,8,1965,2003,1810
330000,3,1.5,1440,7875,1,4,8,1968,0,1800
568000,3,2.5,1740,1279,3,3,8,2008,0,1740
239000,3,1.75,1470,8925,1,4,7,1957,0,1430
528000,3,2.5,2810,4932,2,3,8,2003,0,2470
385000,4,3,2090,5102,1,3,7,1994,0,2090
825000,4,3.25,4110,14219,2,4,10,1979,0,2760
815000,5,3.25,3230,5000,2,3,9,2002,0,1520
625000,4,2.5,2601,34335,2,3,9,1995,0,2080
690000,3,1.75,2070,6000,1,3,8,1955,0,2200
210000,3,1,1660,7440,1,3,7,1957,0,1540
599000,4,1,1590,4280,1.5,3,7,1924,0,2230
860000,3,1.75,1860,5584,1,3,8,1951,0,1630
147200,3,1,1420,9600,1,4,6,1954,0,1400
476900,3,1,1240,5758,1.5,4,6,1910,0,1460
450000,4,2.5,2500,36254,1,4,8,1978,0,2360
570000,4,2.5,2640,11816,2,3,8,1999,0,2400
567500,3,1,1440,3060,1.5,4,7,1910,0,1440
790000,5,3.25,3030,20446,2,3,9,1976,0,2890
875000,3,1.5,1820,12686,1,4,7,1952,0,3020
490000,3,2,2220,10275,2,3,9,1980,0,2300
335000,3,1.75,2430,9133,1,4,7,1978,0,1980
550000,3,1.75,1670,10798,1,4,8,1962,0,2290
385000,3,1.75,1180,10541,1,4,7,1981,0,1230
395000,3,1.75,1620,8085,1,3,7,1976,0,1700
650000,2,1,1030,5750,1,5,8,1928,0,1570
637000,4,2.75,2900,5803,2,3,9,2007,0,2900
692500,3,2.25,3420,9900,1,3,9,1963,2004,2290
322400,3,1.75,1710,15844,1,4,8,1964,0,1990
233500,3,1.5,1580,10517,1,4,6,1957,0,1400
400000,3,2,1230,11413,1,3,7,1984,0,1570
547000,5,2.5,2200,4080,1.5,5,7,1916,0,1300
519000,5,2.25,2570,13054,1,3,8,1950,1992,2570
1025000,4,3.5,3320,19850,1,4,10,1977,0,3240
365000,3,1,1090,6435,1,4,7,1955,0,1340
699000,5,2.75,2970,36817,2,4,8,1978,0,2730
525000,3,1.75,1970,8000,1,4,8,1968,0,1910
430000,4,3,3220,8936,2,3,9,1990,0,2810
325000,3,1,1600,7500,1,3,7,1966,0,2050
279000,2,1,670,6300,1,5,6,1942,0,760
805000,4,1.75,2360,4750,2,5,7,1911,0,1810
419950,3,3,2150,3962,1.5,3,7,1949,0,1730
425000,2,1,620,4455,1,3,6,1927,0,1180
446000,4,1.75,1730,5922,2,5,7,1949,0,1700
455000,5,2,2500,7860,1,3,7,1963,0,2060
226550,3,1,990,4440,1,3,6,1943,0,990
764000,3,2,1420,4080,1.5,5,8,1904,0,1220
439950,3,2.25,2170,15000,2,4,8,1978,0,2430
453000,4,2,1880,5100,1,3,8,1952,0,1610
219950,3,1,1300,9620,1,3,7,1971,0,1420
702500,3,1.5,2360,6750,2,5,7,1926,0,1320
285000,3,1.5,1780,12231,1,4,8,1956,0,2460
798750,2,2.25,2160,2578,3,3,8,2005,0,1800
320000,2,1,950,5316,1,3,7,1948,0,1620
425000,3,1.75,1680,14630,1.5,3,8,1985,0,1920
540000,4,2.5,2290,4450,2,3,9,2004,0,2570
1060000,4,5.25,4140,14757,2,3,11,2005,0,4440
1165000,4,3.75,3920,4500,3,3,8,2013,0,2040
576000,3,1.75,1500,13891,1,4,7,1951,0,2020
525000,3,1.75,1720,7200,1,3,7,1977,0,1700
324950,4,2.5,2641,8615,2,3,7,1998,0,2641
600000,3,2.5,4930,77536,2,3,9,1981,0,2760
464000,3,2.5,2460,5400,1,4,8,2001,0,1745
266000,4,2.25,1995,7102,2,4,8,1981,0,1880
775000,3,2.5,3010,74390,2,3,10,1998,0,3240
415000,3,1.75,1270,4800,1,3,7,1952,2014,1220
550000,4,2.75,3080,6731,2,3,9,2003,0,3080
235000,3,2.25,1670,7606,2,3,7,1990,0,1670
280000,3,2,1470,8089,1,3,7,1987,0,1530
459000,3,1.75,1730,7807,1,3,7,1976,0,1800
195000,3,1,1070,7615,1,4,7,1969,0,1240
235000,3,1.5,1660,8738,1,4,7,1959,0,1500
711800,4,2.25,2410,16650,1,4,8,1965,0,2720
440000,3,2.5,1040,1032,3,3,7,2007,0,1290
515000,2,1,970,3300,1,4,7,1916,0,1060
1200000,5,2.75,2910,9480,1.5,3,8,1939,0,2940
560000,3,1.75,2340,12443,1.5,4,8,1965,0,1970
340000,3,1.75,1880,11249,1,3,7,1985,0,1870
600000,2,1,1110,3500,1.5,3,6,1912,0,1884
764000,4,2.5,2790,7938,2,3,9,1997,0,2780
337000,4,2,1590,8779,1,3,8,2001,0,2090
1385000,6,2.75,5700,20000,1,4,10,1977,0,3690
249000,4,1,1200,7552,1,3,6,1919,0,1580
350000,3,3,3200,35782,1,3,8,1978,0,3090
269950,3,2.25,1510,6000,1,4,7,1993,0,1510
735000,3,1.75,1880,108900,1,3,7,1978,0,2730
1295000,4,2.5,3070,4000,2,4,8,1940,0,2560
475000,4,2.25,2110,7560,2,4,8,1974,0,2110
339000,3,2,2350,8459,1.5,3,9,1989,0,2430
600000,4,3.5,3270,15160,1,3,8,1997,0,2790
397500,4,1.75,2220,4760,1,3,7,1918,0,940
1525000,4,3.5,5990,111078,2,3,11,2004,0,4690
460000,3,2,1760,9055,2,4,7,1985,0,2010
370000,4,2.75,2200,5207,1,5,7,1951,0,1210
250000,4,1,1550,7296,1.5,3,6,1957,0,1370
1100000,4,3.75,5070,60123,2,3,11,2000,0,4920
430000,2,2.25,1040,1516,2,3,8,2008,0,1560
1085000,3,1.5,2560,4000,1.5,5,8,1927,0,2560
670000,3,1.75,1850,8160,1,3,8,1952,0,1600
461550,3,1.5,2090,11895,1,3,7,1954,0,2180
479990,3,2.5,2010,2386,2,3,8,2014,0,1690
643000,4,2.5,2518,4663,2,3,8,2005,0,2280
607000,3,2.75,2810,12813,2,3,8,1988,0,1890
625000,3,2.5,2600,10092,1,3,9,1984,0,2440
731100,3,2.5,2060,8778,1,3,8,1953,2010,1990
859000,3,2.5,2920,434728,2,4,8,1999,0,3150
435000,4,2.5,2130,10375,2,4,8,1986,0,2220
465000,3,3,2290,15600,1,3,8,1948,1990,1890
740000,3,1,1230,6380,1.5,3,7,1927,0,1250
740000,3,1.75,2020,9478,1,4,9,1961,0,3050
250000,3,2,1430,7280,1,3,7,1980,0,1430
656000,2,2.5,2270,1763,3,3,7,2009,0,2180
300000,4,2.5,1910,8058,2,3,8,1992,0,1910
643000,3,1.5,1780,214315,1,3,7,1954,0,2740
311000,4,2.5,2690,6124,2,3,7,2007,0,2300
360000,3,1.75,1330,7482,1,4,7,1975,0,1480
475000,4,2.5,3060,10043,1,4,8,1968,0,1630
469950,3,3.25,1760,1778,3,3,8,2008,0,1520
240000,3,1.75,1570,8750,1,3,7,1960,0,1890
232000,2,1,960,8100,1,3,6,1936,0,960
350000,3,2,1680,81893,1,3,7,1991,0,2480
803000,2,1,1440,33747,1.5,3,7,1928,0,1980
355000,3,2.25,1960,7000,1,3,8,1980,0,1980
475000,4,2,1790,2250,1,4,7,1909,0,1440
823000,3,2.5,2560,9825,2,4,9,1988,0,2710
395000,2,1.5,1010,3060,1,4,7,1918,0,1160
499000,4,3.75,2560,5250,2,3,7,1963,2006,1400
420000,2,1.75,1200,3136,1,3,7,1904,2005,1330
961500,3,2.5,3910,14000,2,3,10,1999,0,2280
833000,4,1.75,2260,12238,1,3,9,1967,0,2430
479000,3,2.25,2110,11319,2,4,8,1978,0,1860
1150000,4,2.5,3340,10422,2,3,10,1996,0,1770
267000,3,1,1400,8100,1.5,3,6,1944,0,1420
555000,4,1.75,1760,94525,1.5,3,7,1988,0,3030
490000,3,2.5,2010,9725,2,4,8,1987,0,1850
619000,4,2,2300,3400,1.5,5,8,1915,0,1670
569950,5,2.75,2510,28185,1,4,7,1963,0,2910
549000,3,2,1340,3000,2,5,7,1905,0,1120
422500,3,1.75,1560,7245,1.5,3,7,1962,1985,2220
400000,4,3.5,3350,9681,1,3,7,1980,0,2580
692500,4,2.75,3710,7984,2,3,9,1999,0,2950
310000,4,2.5,2430,5499,2,3,8,2002,0,2890
499900,3,1.75,2430,8820,1,3,8,1977,0,2390
492000,3,2.25,2100,7335,2,3,8,1983,0,2050
460000,2,2.5,1880,40575,1,3,9,1987,0,1930
800000,3,2.5,1630,2640,2,5,8,1919,0,1630
832600,4,1,1640,4200,1.5,3,7,1925,0,1730
470000,4,2.75,2310,7350,1,3,8,1989,0,2600
542000,2,2,1930,4500,1,3,8,2003,0,1670
1309500,4,4.5,4750,13912,2,3,10,2005,0,3600
308130,4,2.5,2300,7500,1,2,7,1959,0,2300
310000,2,1,1050,2699,1,3,7,2005,0,1240
235000,2,1,1500,8015,1,3,6,1947,0,1130
215000,3,1,1150,7560,1,4,6,1958,0,1230
210000,4,1.5,1920,10403,1,3,7,1959,0,1550
730000,4,2.75,3660,150282,2,3,10,1990,0,3090
245000,3,1.75,1720,9342,1,4,7,1981,0,1330
540000,3,2.25,2100,20018,1,3,8,1948,0,2410
299000,4,2.5,2400,6078,2,3,8,2001,0,2406
510000,3,2.5,2540,40106,2,3,10,1991,0,3190
198000,4,1.75,2080,7200,1,4,7,1966,0,1500
950000,5,3.25,3400,7452,2,3,10,1999,0,2650
300000,4,1.75,2200,7600,2,3,8,1978,0,1910
528000,5,1.75,2140,8580,1,3,7,1962,0,1600
507000,5,3.25,3850,16249,2,3,9,2002,0,2640
770000,4,3.25,4270,6384,2,3,9,2001,0,2850
255000,3,1.75,1340,7210,1,4,7,1975,0,1370
220000,1,1.5,1100,3451,1.5,4,8,1978,0,1400
690700,5,2.75,2870,5349,2,3,9,2005,0,2800
447000,2,1,1320,8380,1,3,7,1953,0,1290
755000,6,2,2150,4505,1,3,7,1952,0,1740
700000,4,1.5,2470,6000,1.5,3,7,1940,0,2140
250000,4,2.75,1910,7700,1,4,7,1980,0,1880
320000,3,2.5,2130,6969,2,3,7,2003,0,1670
565000,4,2.5,2240,14667,2,4,9,1989,0,2410
754300,5,2.75,1800,4500,2,4,7,1939,0,1730
650000,3,1.5,2160,9000,1,4,8,1949,0,3010
529888,4,2.5,3140,8455,2,3,8,2003,0,3140
432000,3,2.5,1920,9812,2,3,8,2000,0,1830
235000,3,1,1050,7670,1.5,5,7,1955,0,1220
994900,4,3.5,3695,6556,2,3,9,2014,0,4160
489000,4,2.5,3910,8442,2,3,9,2000,0,2650
800000,4,2.75,3010,7427,2,3,8,2010,0,3000
370000,4,1.5,1370,9957,1,3,7,1972,0,1510
436000,4,2.75,2080,9600,1,3,8,1979,0,1880
395000,3,2.5,2250,3757,2,3,7,2006,0,2250
377691,5,1.75,2120,8399,1,4,7,1942,0,2120
370000,5,3,2220,5185,2,3,7,2003,0,2340
515000,3,2.5,1440,4394,1,5,8,1987,0,1900
169000,3,1,910,7686,1,3,7,1969,0,1020
475000,3,1,1270,4268,1,3,7,1921,0,1310
420000,3,2.5,2480,6180,2,3,9,1999,0,2870
1297000,6,2.75,2630,9420,2,5,9,1900,0,1540
822000,3,2,2410,13300,2,3,9,1985,0,2930
1500000,4,2.75,2930,25697,1,4,9,1964,0,3810
485000,3,2.25,1570,6810,1,3,8,1988,0,1620
270000,4,1,1900,8505,1,3,7,1956,0,1440
300000,6,2.5,2590,11250,1,4,8,1978,0,2270
878000,4,2.5,3810,7728,2,3,9,2007,0,3290
590000,3,2.5,2290,4203,2,3,9,2001,0,2290
611900,1,2.25,1220,2100,2,4,8,1946,1979,3150
240000,3,1.75,1100,7373,1,4,7,1968,0,1430
395000,4,2.5,2810,10951,2,3,8,2003,0,1680
169000,3,1,890,7110,1,3,6,1957,0,1100
200500,3,2,1280,14972,1,3,7,1963,0,1800
308000,3,2.5,2320,7140,2,3,8,1990,0,2360
290256,3,2.25,1720,7885,2,3,8,1983,0,2340
279950,3,1.75,1530,8800,1,4,7,1967,0,1530
195000,3,1.75,1580,7875,1,3,7,1979,0,1560
630000,3,1,1360,13000,1,5,6,1945,0,1890
1160000,4,3,2680,15438,2,3,8,1902,1956,4480
478000,3,2.25,1640,3896,2,3,8,1994,0,1780
835000,3,2.25,2520,6690,2,5,8,1944,1990,1990
639000,3,2.25,1400,2421,2,3,9,2005,0,1500
623000,4,2.75,2300,12633,2,3,9,1984,0,2240
220000,3,1.75,1900,7680,1,3,7,1959,0,2000
526000,3,2.25,2000,18099,1,4,8,1978,0,2060
243500,2,1,900,5016,1,3,6,1948,0,1420
750000,4,2.5,2980,4930,2,3,9,2000,0,2980
329000,4,2,1850,9126,1,5,7,1963,0,1730
525000,4,1,1570,4000,1.5,3,7,1920,0,1610
190000,2,1,670,3101,1,4,6,1948,0,1660
772650,4,2.5,2660,10800,1,3,7,1955,2014,2640
355000,3,2.5,2110,4038,2,4,8,1989,0,2110
650000,3,1.75,1970,54450,1,3,8,1980,0,2460
678500,3,2.75,1210,3600,1.5,5,7,1910,0,1630
669950,4,2.5,2670,11877,2,3,9,1996,0,2430
850000,3,2.25,3000,18450,1,3,10,1983,0,2980
572000,3,2.75,2200,3885,2,3,8,2002,0,2710
492450,3,1.75,1540,13002,1,2,8,1984,0,1620
813000,3,1.75,2080,11866,1,3,8,1960,0,2240
710000,3,2,1780,9732,1,3,8,1967,0,1900
792500,3,1.5,1960,2400,2,3,8,1911,0,2090
285900,5,1.5,1690,7725,1.5,4,7,1961,0,1690
389000,3,2,2080,12972,1,4,7,1981,0,1530
675000,3,2.25,2070,2833,2,3,8,1966,0,1940
352000,2,0.75,760,33801,1,4,4,1931,0,1100
1050000,4,3.25,4020,11588,2,3,11,2000,0,3190
768500,4,1.75,3620,10400,1,4,8,1965,0,2410
500000,4,2,2330,7778,1,3,7,1961,0,1250
685000,3,2.5,1460,8800,1,4,7,1956,0,2200
648475,4,2.75,2250,5700,1,3,8,1951,0,1720
655000,6,5,2850,6600,2,3,7,1994,0,1870
895000,4,2.75,2640,4000,2,5,8,1925,0,1530
195000,3,1,1310,9554,1,3,7,1962,0,1310
368000,4,2.5,2720,7350,2,3,9,1989,0,2570
997000,4,3.5,3430,13609,2,3,11,2001,0,3880
335000,3,2.75,1990,19991,1,3,7,1977,0,1750
250000,3,2,1170,7258,1,3,7,1984,0,1410
278500,3,1.75,1390,8980,1,4,8,1985,0,1770
260000,4,1.5,1540,7300,2,3,7,1973,0,1580
162500,2,1,760,6141,1,2,6,1920,0,900
239000,4,1,1280,8316,1,3,6,1950,0,1310
600000,4,2.5,2990,5122,2,3,8,2004,0,3140
350000,4,2.25,1770,7778,2,3,7,1998,0,1770
852500,5,3.75,3830,8131,2,3,10,2005,0,3570
485000,3,2.5,2870,5490,2,3,9,2008,0,3040
299000,3,1,1520,8320,1,3,6,1953,0,1500
227450,2,1,660,6509,1,4,5,1952,0,970
383000,3,1,1800,5612,1,4,7,1942,0,1450
835000,2,3.25,3570,392475,1,3,9,1998,0,3190
760000,5,1.5,3050,2992,1.5,4,8,1931,0,1200
532500,2,1,820,3000,1,4,7,1924,0,1490
635000,3,2.5,3610,26359,1,3,8,1998,0,2620
438500,3,2,1490,3072,1,5,7,1912,0,1320
545500,3,2.5,1560,9361,1.5,4,7,1936,0,1670
675000,3,1.75,1660,9549,1,3,7,1956,0,2090
450000,3,1.75,1180,4080,1,4,6,1928,0,1490
199999,3,1,960,10815,1,5,5,1900,0,1330
375000,3,1.5,1630,16170,1,3,7,1988,0,1630
600000,4,2.25,2260,43847,2,3,8,1982,0,2470
292600,3,1.5,1520,7123,1,4,7,1959,0,1450
1038000,5,2.75,3050,8904,1,4,8,1956,0,2920
610000,3,1,1000,4959,1,3,8,1945,0,2240
397450,4,2.5,2650,9451,2,4,8,1993,0,2510
382000,3,2.25,1750,15528,1,3,8,1963,0,2170
370000,3,2.25,1770,7667,1,3,8,1966,0,2180
520000,3,2.25,1770,7667,1,3,8,1966,0,2180
260000,2,1,770,7906,1,4,6,1948,0,990
890000,4,2.5,3370,7200,2,3,8,2014,0,1880
344000,5,2,2130,8412,1,3,7,1946,2000,2310
205000,3,1,1050,8498,1,3,7,1958,0,1340
379000,5,2.5,2803,8550,1,3,8,1963,2011,1810
424240,3,2,2080,12094,2,4,8,1982,0,2230
589950,3,2,2080,12094,2,4,8,1982,0,2230
